title,text,publish_date,source,url
台積電上榜！外媒點名「這3檔」快抱緊、值得長期持有,"外媒點名3檔值得長期持有的股票。（示意圖，法新社）

〔財經頻道／綜合報導〕市場時常波動，最近的震盪更讓許多投資人重新思考該持有哪一些股票，以及哪些公司能夠經得起時間考驗。投資媒體《The Motley Fool》報導，雖然投資從來沒有絕對保證，但有三家公司憑藉其領先的技術地位，具備長期受惠的優勢，分別是輝達、Alphabet以及台積電，現在值得買進，並長期持有，以下為推薦原因。

1.輝達（NVIDIA）不會消失

許多人正在思考我們是否正處於AI泡沫之中，以及是否還適合買進輝達的股票。在趨勢末端盲目追高確實需要小心，但因為擔心泡沫而完全忽略輝達，可能反而是錯誤決定。原因在於科技公司持續增加對AI資料中心基礎建設的投入，這將推動對輝達處理器的需求。

請繼續往下閱讀...

舉例來說，Alphabet最近宣布將今年的資本支出提高一倍，最高達1850億美元；Meta表示支出幾乎翻倍，資本支出提高至1350億美元；而在幾天後，Amazon也宣布將今年支出提升至2000億美元。這些公司都指出，增加支出是為了擴建資料中心基礎設施與提升AI運算能力。

如果這些還不足以說服你考慮買進輝達，可以再看看估值。目前其本益比約為47倍，僅略高於科技產業平均本益比約43倍。

2.Alphabet（Google母公司）仍有充足成長動能

Alphabet在AI領域的第一個明顯成功產品是Gemini聊天機器人，目前每月活躍用戶已達7.5億人，較9個月前成長 67%。此外，公司近期與Apple達成新的合作協議，將讓Gemini成為下一代Siri的核心人工智慧模型。

這項合作未來幾年將為Alphabet帶來數十億美元收入，並以雲端運算合作形式進行。這些收入將進一步推動Google Cloud的成長。Google Cloud在第四季營收成長48%，達到177億美元。如前所述，Alphabet今年將資本支出翻倍，這將有助於公司在快速變動的AI市場中保持競爭力。對投資人而言，目前Alphabet的本益比僅約30倍，估值相對合理。

3.台積電（TSMC）：無論AI競爭誰勝出都能受惠

台積電是全球領先的半導體製造公司，市佔率高達70%。公司生產業界最先進的晶片之一，良率優於Samsung與Intel，因此常成為科技巨頭製造AI處理器的首選。若你想找一家具備長期競爭優勢的公司，可以參考Morningstar的研究，指出台積電受惠於重大科技趨勢所帶動的自然成長，可能持續數十年。

台積電已經因AI處理器需求大增而受惠。2025年營收成長30%，達1224億美元；每股美國存託憑證稀釋後盈餘成長47%，達10.65美元。公司管理層對未來發展充滿信心，並預估今年銷售額將再成長30%。此外，台積電目前本益比約為34倍，估值也相對合理。

一手掌握經濟脈動 點我訂閱自由財經Youtube頻道

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法",2026-02-23,自由時報,https://ec.ltn.com.tw/article/breakingnews/5348580
美國台積寶寶誕生逾300名 台灣社群隨產業布局擴大,"美國台積寶寶誕生逾300名。（資料照）

〔中央社〕台積電赴亞利桑那州設廠，帶動台灣人才進駐，駐洛杉磯台北經濟文化辦事處表示，當地已誕生逾300名「台積寶寶」，台灣社群也隨產業布局而逐步擴大。

駐洛杉磯台北經濟文化辦事處今天舉行新春團拜，聯邦眾議員趙美心（Judy Chu）、加州州眾議員方樹強（Mike Fong）等多名民選官員出席。處長紀欽耀向中央社記者表示，台積電赴美設廠以來，台美雙邊貿易合作更加緊密。

請繼續往下閱讀...

駐洛杉磯辦事處不僅服務南加州40萬僑胞，亞利桑那州也是重要轄區，尤其台積電落腳鳳凰城以來，業務量明顯增加。

紀欽耀舉例，台積電外派工程師與家屬到美國之後，首要需求就是辦理駕照。台灣與亞利桑那州有駕照互換協議，台灣駕照必須到辦事處驗證之後，才能向當地監理機關申請亞利桑那州的駕照。

他指出，已有超過300名「台積寶寶」在美國出生，他們也都需要到辦事處驗證出生證明、辦理台灣護照，「我們希望提供台積電人員與眷屬最堅強的後盾，協助他們的生活更便利」。

紀欽耀指出，台積電計畫在美國投資1650億美元，這是美國有史以來規模最大的單一外國投資，也帶動上下游廠商進駐，可望逐漸形成產業聚落，朝向科技園區發展。

他表示，台美關係不斷有重大進展，政府也持續為國人與企業爭取最佳的發展機會；儘管關稅議題一度引發憂慮，但近日簽署「台美對等貿易協定」取得重要成果，使台灣對美經貿互動中保持優勢，在多國對美關係中具領先地位。

一手掌握經濟脈動 點我訂閱自由財經Youtube頻道

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法",2026-02-23,自由時報,https://ec.ltn.com.tw/article/breakingnews/5348190
掌握AI新基建商機 中信009819鎖定算力電力雙主題獲准募集,"中國信託投信「中信美國數據中心及電力ETF基金」（009819）已獲准募集（中國信託投信提供）

〔記者李靚慧／台北報導〕生成式AI熱潮蔓延，市場重心已從傳統的交通、水利等「舊基建」，轉移至以算力為核心的「AI新基建」。中國信託投信將推出「中信美國數據中心及電力ETF基金」（009819），鎖定「算力」與「電力」兩大主題，強調在科技巨頭傾全力擴大資本支出的AI軍備競賽中，唯有掌握「大腦」與「心臟」，才能在這場基建革命中拔得頭籌。

中國信託投信表示，若將AI比作人體，數據中心負責複雜的資料處理與運算，扮演著「大腦」的角色；而電力則是支撐所有設施運作的「心臟」，負責提供運算所需的能源，兩者相輔相成，構成AI新基建的主架構。在雲端服務巨頭（CSP）逐年擴大資本支出的背景下，數據中心處於供不應求狀態。由於自建中心曠日費時，企業紛紛轉向外部租用算力，進而帶動相關題材股價表現大幅領先傳統基建股。

請繼續往下閱讀...

除了算力，中國信託投信指出，近期AI使用量大增，但用戶偶爾會遇到「AI幻覺」，也就是算力與傳輸力受限，導致必須降低運算消耗，卻使搜尋與生成結果不如預期、甚至出現錯誤，凸顯AI基礎建設仍跟不上使用需求。雖然AI正從各面向顛覆舊有生活方式，但便利的背後仍須仰賴龐大的網通基建設施，以突破傳輸高牆。因此，009819納入運算與電力，更涵蓋網通技術，確保投資組合能全方位捕捉AI運行的每一環節。

此外，AI強大的「耗電量」正引發一場能源危機。根據統計，單次AI搜尋的耗電量已超越傳統搜尋的20倍，而AI工廠數據中心的耗電量更是傳統中心的30倍以上。中信投信引用美國銀行（BOA）數據指出，在數據中心與機櫃設計趨向緊湊的驅動下，2030年之前美國電力需求將以17%的速度高速成長。目前從電力周邊設備到核心發電裝置，皆已出現供不應求的警訊。

中信投信提醒，相較於股價已處於高檔且散戶持股比例高的「半導體四巨頭」（輝達、台積電、艾斯摩爾以及超微半導體），同為AI革命推手的數據中心及電力企業，目前個人戶持股比重仍相對較低，堪稱市場上的「隱形寶藏」，是另一個值得投資人關注的重點。009819精選營收來自雲端與電力基建的產業龍頭，納入如全球能源設備巨頭奇異維諾瓦（GE Vernova）、網通晶片領頭羊博通（Broadcom）、光通訊新秀邁威爾（Marvell）等潛力群星。

一手掌握經濟脈動 點我訂閱自由財經Youtube頻道

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法",2026-02-23,自由時報,https://ec.ltn.com.tw/article/breakingnews/5348555
台積電迎接AI大爆發 台灣投資建廠「馬力全開」,"台積電迎接AI大爆發，台灣投資建廠「馬力全開」。（資料照）

〔記者洪友芳／新竹報導〕馬年開工，台積電（2330）受惠AI對先進製程與先進封裝產能供不應求，在台灣投資建廠「馬力全開」，半導體供應鏈估計，台積電馬年在北中南三大科學園區建廠中或將動土興建共達10座之多。台積電先進製程獨霸全球，雖加碼投資美國，但美國建廠時程緩慢，供應鏈預期台灣仍是台積電先進製程與先進封裝主要投資量產的重心。

台積電位於竹科寶山晶圓20廠正進行P3、P4廠土建工程，這兩座12吋廠將作為2奈米以下的新世代製程量產基地；中科晶圓25廠將是1.4奈米先進製程生產基地，計畫興建4座廠，去年底已動工基樁工程，2027年底可望展開風險性試產，2028年下半年正式量產。

請繼續往下閱讀...

南科是台積電在台灣大投資擴產的重心，位於高雄楠梓的晶圓22廠是台積電2奈米製程的量產重鎮，P1廠於去年下半年量產，P2廠已完成設備裝機、進入試產，P3廠建築結構已大致就緒，P4廠、P5廠陸續動工興建。預期P1至P5廠可望於2027年第四季全面營運，2奈米聚落進展比預期快。

因應2奈米需求大爆發，台積電擬在台南特定區A區增加投資建2奈米廠，P1廠若四月環評通過，可望五月開始動工建廠，不過，供應鏈廠商認為，台南特定區目前屬於台南市政府管轄的範圍，市政府行政效率對建廠時程較會有變數。

此外，南科三期也有二座CoWoS封裝廠待興建，嘉義園區先進封裝新廠也可望開始動工，屏東科學園區的半導體供應鏈傳出預計年中將動工建廠。 台積電擴產需求旺，預期帶動廠務工程今年營運也將續成長。

美國聯邦最高法院日前裁定總統川普不得依據《國際緊急經濟權力法》（IEEPA）課徵關稅後，面對高等法院裁定對等關稅無效後，川普宣布改採《1974年貿易法》第122條對全球課徵為期150天的10%暫時性關稅，市場評估此對半導體等產業影響有限。台積電先進製程獨霸全球，雖加碼投資美國，但美國建廠時程緩慢，供應鏈預期台灣仍是台積電先進製程與先進封裝主要投資量產的重心。

一手掌握經濟脈動 點我訂閱自由財經Youtube頻道

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法",2026-02-23,自由時報,https://ec.ltn.com.tw/article/breakingnews/5348222
川普關稅升至15% 台股今開紅盤不悲觀,"台股封關期間，台積電ADR累計上漲2.38％，美國四大指數多數下跌，但費城半導體指數上漲1.89％，有利台股馬年開紅盤行情。（中央社資料照）

美股上週五收紅、台積ADR大漲 顯示市場反應鈍化 台股有望再戰新高

〔記者卓怡君／台北報導〕美國川普關稅再掀風波，為台股金馬年開紅盤增添新的變數，法人指出，由於封關期間台積電ADR累計上漲二．三八％、富時台灣指數上漲二．六四％，川普關稅遭美國最高法院駁回後，美股上週五收紅，台積電ADR大漲二．八二％，顯示市場以「鈍化處理」回應，並未將關稅紛擾視為系統性衝擊，台股今日開紅盤有望展開一波補漲行情，甚至有機會首度挑戰三萬四千點大關。

川普對等關稅遭美國最高法院判決違憲，川普大怒反擊，一連將全球關稅從十％再調高至十五％，且立即生效，並預告將祭出更多疊加關稅，對國際股市帶來新的變數。

請繼續往下閱讀...

不過根據統計，台股封關期間，台積電ADR累計上漲二．三八％，美國四大指數多數下跌，但費城半導體指數上漲一．八九％，有利台股馬年開紅盤行情；台股封關期間美股以記憶體、矽光子、半導體設備相關個股表現最強。

近10年開紅盤後 20天平均漲逾2％

另外，統計台股近十年開紅盤當天上漲機率是七成、平均漲幅〇．五七％。群益投信台股研究團隊表示，近十年台股農曆年開紅盤後五日、十日、十五日、二十日平均漲幅為二％、二．五六％、三．一四％、二．五八％，均呈正報酬，顯示年後資金歸隊意願提升，紅包行情可期。

主動群益台灣強棒經理人陳沅易指出，對今年電子產業獲利成長保持樂觀，在AI影響力持續擴大下，中長線而言，台股基本面有支撐；農曆年後在紅包行情預期下，台股量能可望進一步增溫。

法人分析，本次判決雖限制IEEPA（國際緊急經濟權力法）路徑，但不代表整體關稅政策風險完全消失，川普陣營後續仍可能改採其他具明確授權的法律工具（例如二三二、三〇一條款）推動其關稅政策；目前市場反應偏向溫和正面，並持觀望態度，若後續關稅負擔實質下降，將有助企業成本與商品通膨壓力緩解，對全球化與科技成長股相對有利，但在退稅與替代政策未明前，市場短線仍以區間震盪為主。

一手掌握經濟脈動 點我訂閱自由財經Youtube頻道

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法",2026-02-23,自由時報,https://ec.ltn.com.tw/article/paper/1744293
〈財經週報-時事求是〉馬年開紅盤,"只要美國經濟維持成長及全球AI建設持續接力，台股馬年還是令人期待。（資料照）

■魏錫賓

在春節假期，主要國家股市漲跌互見，但幅度都有限，而新加坡交易所掛牌的台灣股市期貨則先行走高，使投資人對開紅盤寄予厚望。假期結束前，雖有美國最高法院裁定對等關稅無效，以及美國總統川普改依1974年貿易法課徵15%進口關稅的變數，卻未引起太多意料之外的紛擾。AI帶動的產業革命，還是馬年股市的重心。

農歷年假期減少了7個交易日，可是在此期間，主要國家股市的走勢尚稱平穩，美、日、英、德等國股市即使有振盪，大盤前後升降卻多在1%之內，沒有出乎意料的巨幅漲跌。在總體經濟方面，在2月13日公布的美國1月消費者物價指數（CPI）及核心CPI指數分別為2.4%、2.5%，仍算溫和，而2月20日公布的第四季經濟成長率初估值為1.4%，仍不脫聯準會（Fed）公開市場委員會（FOMC）在2025年12月的預測，加上接近長期預測的失業率；整體而論，美國經濟大勢近日並無震驚市場的變動。

請繼續往下閱讀...

美國總統與關稅雖仍是金融市場波動的來源，可是經濟穩定的表現，壓制了股、匯市起伏的強度。不是每個國家的經濟都會隨著穩定的美國往前走，然而AI帶動的商機，主要是由美國大廠扛起，而台股前5大市值公司台積電（2330）、台達電（2308）、鴻海（2317）、聯發科（2454）及日月光投控（3711）都在AI核心供應鏈中，合計超過總市值的5成；只要美國經濟維持成長，台股當有基本面撐持。

在AI帶動下，台積電營收狂飆，已連續2年都成長超過30%，在先進製程產能大擴充下，2025年3、5奈米合計已占營收的6成。AI資料中心的大規模建設，使高效能運算（HPC）的需求飆升，台積電代工晶片的價量齊揚，不僅毛利走高且銷量增加，也成為電子產業被AI發展拉抬的先鋒。

AI建設對高階零組件的需求提高，因其單價也高，利潤較為豐厚，居於電子產業領先地位的廠商優先增加這方面的產能，並列為擴產的核心，造成產能排擠，也使得較低階產品的供應連帶的吃緊。一般廠商的產能利用率提高、甚至滿載後，因擴廠需要時間，若一時無法供給市場需求，缺貨潮就來了。

2025年的記憶體廠股價飆漲，是這一波缺貨潮的代表作，由規格升級帶動的「結構性缺貨」，在馬年有機會延續，但不是每一種產業的生產技術、擴產擴廠難度都一樣，也不是每一廠商都能得利，不能忽略缺貨潮有真有假，且時間有長有短。

由台積電及業界釋出的訊息可以發現，2026年應還是半導體產業營收與獲利很好的一年，只是部分漲多的個股，股價若要繼續向上，可能必需2027年也要很好。現實是：對等關稅退場了，可是關稅戰沒有離開；但對台灣而言，只要全球AI的建設持續接力，馬年的台股還是令人期待。

一手掌握經濟脈動 點我訂閱自由財經Youtube頻道

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法",2026-02-23,自由時報,https://ec.ltn.com.tw/article/paper/1744253
學者︰速簽協定 勿挑戰川普耐心,"台美於二月十二日簽署台美對等貿易協定，學者認為，該協定是目前台灣最好的選擇。（資料照，行政院提供）

連賢明︰ART已是眼下最好的選擇 如未來面對301條款處境恐更糟

〔記者張慧雯／台北報導〕美國聯邦最高法院裁定對等關稅違憲後，美國總統川普宣布對全球課徵十五％的暫時性關稅。包括中經院院長連賢明、台新新光金控首席經濟學家李鎮宇、元大投顧董座胡睿涵等專家學者都認為，台美對等貿易協定已是眼下最好的選擇，如若反悔，未來面對三〇一條款處境恐變得更糟。

連賢明昨日指出，如果因為這個判決，台灣就決定重談對等關稅協定（ART）或不簽署協議，以目前台灣對美順差近一六〇〇億美元、排名美國第四大逆差國，三〇一條款要成立真的不是太困難；許多人對這次台美對等關稅不滿意，想測試一下川老大的耐心，到時候說不定會有不一樣的「驚奇」。他表示，到時候稅率要怎麼走，就看川普的一念之間，「很多時候，過了這個橋，就沒有那個店」。

請繼續往下閱讀...

李鎮宇日前已呼籲，不要以為對等關稅援用國際緊急經濟權力法（IEEPA）被否決，台灣就可以對美國食言，因為川普的貿易戰戰略升級，從「行政命令」轉向「法律制度化」，手段將更持久，現在不趕快簽署台美對等貿易協定，風險反而更大；昨日他進一步剖析，對台灣傳統產業來說，優勢的確較原先降低，須警惕競爭力流失，且防範後續調查。

胡睿涵則分析，先前簽署的「台美對等貿易協定」對等關稅降為十五％，不疊加最惠國關稅，對台灣來說，十五％關稅變成「天花板」，再加上「雙邊貿易協議保護」兩千多項的產品取得豁免；相較之下，對其他還沒簽協議的國家來說，十五％關稅則是「地板」，因為三〇一條款還可加碼到二十五％。

全球15％關稅 半導體不受影響

傳產優勢降低 需助強化競爭力

她也說，全球新關稅調高至十五％，但台積電等高階半導體是在二三二條款架構下的戰略產業，取得關稅豁免，短期無影響；至於傳統產業方面，政府則需思考「如何協助拉高其附加價值」、增強傳產對外競爭力。

一手掌握經濟脈動 點我訂閱自由財經Youtube頻道

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法",2026-02-23,自由時報,https://ec.ltn.com.tw/article/paper/1744294
〈財經週報-投資趨勢〉超越美國解鎖亞洲 構築「全維度」AI科技成長機遇,"台灣政府對半導體的稅收優惠與研究資助，造就台積電，這種結構性紅利正逐步延伸至亞太其他科技聚落。（歐新社）

■艾力克斯·特瑞梅爾（Alex Treves）

更多元的經緯度中尋找機會

在全球金融市場的演進中，科技產業始終是驅動股市成長的火車頭。然而，進入2026年，資產管理界正迎來一場深刻的思維革命。當前的科技投資規則正在翻新，這不僅僅是個別標的的挑選，更是一場空間維度的地理競逐。不應只在熟悉的領土徘徊，而應攤開亞太經貿地圖進行全方位的橫向探索，從半導體的硬核基石，一路追蹤至數位經濟的擴張。

請繼續往下閱讀...

市場現況：當「過度聚焦」成為風險

長期以來，投資人的科技配置高度集中於美股S&P 500。根據統計至2025年底資訊顯示，資訊科技已占S&P 500市值的35%，遠遠超第二大產業金融業的13%。

1.估值泡沫的警示訊號：包括OpenAI執行長Sam Altman與摩根大通（J.P. Morgan）執行長Jamie Dimon在內的業界重磅人物，近期皆對AI企業的估值發出預警。這反映在市場表現上：儘管美股科技股在2025年漲勢驚人，但近期已出現「原地踏步」與「個股間表現分期」的停滯跡象。

2.亞洲市場的相對優勢：相較於美股的高溢價，亞洲科技板塊展現了更佳的韌性。MSCI亞太（不含日本）指數2025年指數報酬率20.70%顯著優於美國S&P500的16.39%。這證明了當投資人願意「打開地圖」探索新區域時，往往能發現定價更具吸引力的投資機會。

亞洲是半導體製造與 AI供應鏈的基石

在泛亞太這張地圖上，最關鍵的因素是亞洲在過去30年中崛起成為全球半導體產業的主力。根據統計，目前亞洲已掌握全球約四分之三的半導體產能。

科技投資的地理座標不只在台灣。韓國的三星電子與台灣的台積電（2330）、鴻海（2317）、聯發科（2454）共同構築了全球 AI發展的物理基礎。「台積電是亞洲高科技產業的標竿，其技術與產能支撐了目前所有熱門的美國AI設計商。」

其中台灣政府自1980年代起對半導體的稅收優惠與研究資助，造就了今日高資本回報與高競爭門檻的優勢。這種結構性紅利正逐步延伸至亞太其他科技聚落。

跨越疆域挖掘數位經濟與科技技術利基

當我們將視角進一步推進，會發現亞太地區的科技機會正呈現「多點開花」的態勢：

數位經濟與AI模型的平行進化：亞洲的網路巨頭如騰訊、阿里巴巴與網易，正積極佈局先進數據中心與生成式AI模型。這是一場足以與美股科技大廠抗衡的新戰場，提供了投資人在硬體之外，參與亞洲數位消費與服務轉型的契機。

隱形冠軍的全球滲透：以元太科技（E-Ink）為例，該企業在電子紙領域近乎壟斷，應用範圍更跨越國界，從Kindle電子書延展至全球最大零售商沃爾瑪（Walmart）的數位轉型藍圖中。這正是透過「地理維度探索」才能挖掘到的利基型科技機會。

什麼2026年值得佈局亞洲？

施羅德投資團隊認為，當前亞洲地區具備了支持「地理擴張」的四大宏觀條件：

1.成熟與新興的完美互補： 佈局亞洲能同時掌握高科技產業成熟市場（如：台、韓、日）難以撼動的高階技術競爭力，以及新興市場（如印度、東協）的人口紅利與增長動能。

2.估值相對合理：亞洲多數市場的估值與自身歷史相比仍處於「合理價格」區間，在美股泡沫疑慮未消之際，提供了另一個投資視角。

3.宏觀紅利支撐：2025年美元轉趨弱勢與美國降息循環，對台灣及亞洲等出口導向經濟體是重大利多，能有效緩解企業成本並推升估值。

4.主動管理的超額報酬：外商資產管理公司透過全球化專業分工，進行深度個別區域與產業研究，並進行橫向跨國之間的比較利益分析，能跨越語言與市場透明度的障礙，在廣大的亞太地圖中精準捕捉「高品質且面向未來」的標的。

構築具備全景視野的投資組合

科技投資的本質在於對未來的預判，而未來的增長點絕不限於單一經緯。2026年的科技投資策略，應從「單點選股」轉變為「全域佈局」。透過解鎖亞太地圖的迷霧，將投資座標從台美兩地延伸至整個泛亞太區，投資人將能構築出一個更具韌性、更具全面性增長潛力的科技投資組合。這不僅是一場避開泡沫的戰術移動，更是一場擁抱全球科技新大陸的戰略壯遊。

（作者為施羅德投資亞洲股票投研團隊主管）

一手掌握經濟脈動 點我訂閱自由財經Youtube頻道

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法",2026-02-23,自由時報,https://ec.ltn.com.tw/article/paper/1744261
〈財經週報-台股熱點〉封測族群營運逐季加溫 股價可望登高,"封測股2025年營收與EPS

記者洪友芳／專題報導

受惠AI與ASIC（客製化晶片）客戶需求，日月光投控（3711）、京元電（2449）看好今年營運將持續成長，並因應客戶需求，積極展開擴產，這代表未來成長動能可期，法人預估日月光投控全年營收將年增雙位數，京元電則年增3到4成。

AI帶動日月光投控去年先進封測營收達16億美元，預計今年AI應用將更普及，加上半導體市場全面復甦，先進封測挹注營收將進一步翻倍至32億美元，其中約75%來自先進封裝、25%來自高階測試。

請繼續往下閱讀...

因應先進封測產能供不應求，日月光投控規劃今年增加15億美元投資擴產。法人估算今年日月光投控資本支出將達70億美元，創歷史新高。法人認為，日月光設定先進封測營收目標顯得保守。不過，先進封測將有助該公司毛利率上升。

法人指出，台積電（2330）先進封裝CoWoS產能不足，AI客戶之外，ASIC客戶無法獲得滿足，產能外溢到日月光投控，預估該公司先進封測營收在2024到2027年間，年複合成長率將達126％，營收占比將從去年的9％，上升至今年的17％，2027年將達24％。外資對日月光投控最新目標價介於330元至400元之間。

京元電因應產能擴充需求，董事會已通過資本支出達393.72億元，高於去年的370億元，創歷史新高；該公司於去年10月承租楊梅廠，預計今年投產，銅鑼廠區也擬擴產，並還在覓地中，顯見AI GPU、HPC及ASIC測試需求旺，京元電產能供不應求。

法人指出，隨著電子產品半導體含量逐漸增加，且晶片設計複雜度越來越高，測試更加有其必要性，時間也拉長，不僅測試平台升級，帶動測試單價上升，京元電主要客戶除了輝達之外，還包括聯發科（2454）等眾多客戶，受惠AI晶片強勁需求，預估該公司今年營收將年增逾3成。外資目標價從逾350元到400元不等。

日月光蛇年封關股價收354.5元，較龍年封關日的177元上漲1倍；京元電蛇年封關收313.5元，較龍年113.5元收盤價漲幅1.76倍。預期進入馬年，隨著日月光、京元電營運逐季加溫，股價可望進一步登高。

一手掌握經濟脈動 點我訂閱自由財經Youtube頻道

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法",2026-02-23,自由時報,https://ec.ltn.com.tw/article/paper/1744260
台美關稅協定15％成「天花板」 元大投顧董座胡睿涵：沒簽協議國成「地板」,"元大投顧董事長胡睿涵認為，簽訂臺美對等協定，可以讓台灣關鍵產業與美國國安架構連結更深入緊密，至於傳統產業方面，政府則需思考「如何協助拉高其附加價值」、增強傳產對外競爭力。（資料照，本報合成）

〔記者張慧雯／台北報導〕面對美國總統川普以迅雷不及掩耳速度宣布對全球課徵15%關稅後，元大投顧董事長胡睿涵今日於臉書中指出，先前簽署的「臺美對等貿易協定」，臺灣對等關稅降為15%，不疊加最惠國關稅，對台灣來說「關稅15%變成天花板」，再加上「雙邊貿易協議保護」2072項產品豁免，但對其他還沒簽協議的國家來說，關稅15%是「地板」，因為301條款可加碼到25%。

她也分析，全球新關稅調高至15%，但台積電等高階半導體是在232架構下的戰略產業，短期相對穩定，取得關稅豁免（零關稅）。至於傳產方面，即使現在關稅降至15%，但和關稅戰前（去年4月前）傳產多僅課「最惠國待遇關稅4-5％」相比，現在15%關稅仍高、出口競爭優勢會大減，尤其面對日、韓與多國有簽貿易協定FTA...等，台灣沒有，勢必影響較大。

請繼續往下閱讀...

胡睿涵認為，簽訂臺美對等協定，可以讓台灣關鍵產業（半導體 AI 低軌衛星..）與美國國安架構連結更深入緊密，至於傳統產業方面，政府則需思考「如何協助拉高其附加價值」、增強傳產對外競爭力。

一手掌握經濟脈動 點我訂閱自由財經Youtube頻道

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法",2026-02-22,自由時報,https://ec.ltn.com.tw/article/breakingnews/5347836
封關期間台積電ADR上漲2.38％ 明日開紅盤有望衝3萬4000點大關,"法人認為，台股明日有望展開一波補漲行情。（歐新社資料照）

〔記者卓怡君／台北報導〕台股封關期間台積電ADR上漲2.38%，富時台灣指數上漲2.64%，明日台股馬年開紅盤有望補漲，不過，在台股明日開紅盤前夕，川普對等關稅遭美國最高法院判決違憲，川普大怒反擊，一連將全球關稅從10%再調高至15%，立即生效，對國際股市帶來新的變數。法人分析，從川普關稅遭駁回後，美股週五收紅，台積電ADR大漲2.82%，顯示市場以「鈍化處理」回應，並未將關稅紛擾視為系統性衝擊，台股明日有望展開一波補漲行情，首度挑戰3萬4000點大關。

根據統計，台股封關期間，台積電ADR上漲2.38%，富台指上漲2.64%，費城半導體指數上漲1.89%，有利台股馬年開紅盤行情，台股封關期間多美股以記憶體、矽光子、半導體設備相關個股表現最強，其中記憶體指標美光大漲14.71%，矽光子Lumentum大漲19.00%，應用材料上漲14.22%。

請繼續往下閱讀...

法人分析，美國最高法院裁定總統不得依《國際緊急經濟權力法》（IEEPA）對全球進口商品廣泛課徵關稅，等同否定先前以「緊急狀態」為基礎的對等關稅法源，川普陣營後續仍可能改採其他具明確授權的法律工具（例如232、301條款）或推動國會授權推動關稅政策，本次判決雖限制IEEPA路徑，但不代表整體關稅政策風險完全消失，目前市場反應偏向溫和正面，並持觀望態度，若後續關稅負擔實質下降，將有助企業成本與商品通膨壓力緩解，對全球化與科技成長股相對有利，但在退稅與替代政策未明前，市場短線仍以區間震盪、族群分化為主。

一手掌握經濟脈動 點我訂閱自由財經Youtube頻道

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法",2026-02-22,自由時報,https://ec.ltn.com.tw/article/breakingnews/5347657
川普預告更多關稅要來了! 台灣緊守原協議影響有限、散戶免驚,"台灣緊守原協議影響有限，散戶免驚。（資料照）

〔記者張慧雯／台北報導〕美國總統川普昨晚在社群媒體上宣布，將稍早決定的10%新關稅調升至法律允許的最高上限15%，還預告更多關稅要來了；法人多認為，只要緊守原協議，那麼台灣晶片與電子零件等為主要輸美項目，屬於免徵關稅豁免條款，影響層面有限，台股投資人無需多慮。

法人分析，其實美國聯邦最高法院推翻援引國際緊急經濟權力法（IEEPA）實施對等關稅，跟台灣與美國一月的貿易協議內容關係不大，一月的貿易協定主要是針對232條款，包括台積電以及所有半導體產業在美國適用的關稅，與IEEPA無關，而台灣是全球第一個跟美國達成關於232條款協議的國家，稅率從25%以上降至15%，這一點才是市場最關切的。

請繼續往下閱讀...

法人也說，此時，川普將新關稅調高到15%，更預告將疊加更多關稅，但對台灣來說，一月的貿易協定就處於稅率最低的水準，只要緊守原協議，影響有限；同時，在各國處於關稅紛擾、不確定因素擴大的階段，台灣能因順利談妥關稅協定、安然度過國際間的震盪，對企業、對台股影響都是最輕微。

一手掌握經濟脈動 點我訂閱自由財經Youtube頻道

不用抽 不用搶 現在用APP看新聞 保證天天中獎 點我下載APP 按我看活動辦法",2026-02-22,自由時報,https://ec.ltn.com.tw/article/breakingnews/5347633
